segmento,tiempo,frame,segundo,id,equipo,x,y,x_norm,y_norm,zona_v,zona_h,conf
2T — TM Olimpia a Fin 2T,2T,14142,471.4,6410,marmoleria,361.3,232.4,0.963,0.428,definicion,carril_central,0.83
2T — TM Olimpia a Fin 2T,2T,14142,471.4,6418,marmoleria,219.5,323.7,0.585,0.837,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14145,471.5,6410,marmoleria,360.9,232.2,0.962,0.427,definicion,carril_central,0.85
2T — TM Olimpia a Fin 2T,2T,14145,471.5,6418,marmoleria,219.0,323.7,0.584,0.837,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14148,471.6,6410,marmoleria,359.9,232.3,0.96,0.428,definicion,carril_central,0.85
2T — TM Olimpia a Fin 2T,2T,14148,471.6,6418,marmoleria,217.8,323.8,0.581,0.838,gestacion,carril_derecho,0.69
2T — TM Olimpia a Fin 2T,2T,14148,471.6,6420,marmoleria,89.6,185.3,0.239,0.216,defensa,carril_izquierdo,0.67
2T — TM Olimpia a Fin 2T,2T,14151,471.7,6410,marmoleria,359.3,231.9,0.958,0.426,definicion,carril_central,0.85
2T — TM Olimpia a Fin 2T,2T,14151,471.7,6418,marmoleria,217.5,323.6,0.58,0.837,gestacion,carril_derecho,0.71
2T — TM Olimpia a Fin 2T,2T,14151,471.7,6420,marmoleria,87.3,186.6,0.233,0.222,defensa,carril_izquierdo,0.59
2T — TM Olimpia a Fin 2T,2T,14154,471.8,6410,marmoleria,359.7,231.8,0.959,0.425,definicion,carril_central,0.87
2T — TM Olimpia a Fin 2T,2T,14154,471.8,6418,marmoleria,217.3,323.6,0.58,0.837,gestacion,carril_derecho,0.72
2T — TM Olimpia a Fin 2T,2T,14157,471.9,6410,marmoleria,359.6,231.7,0.959,0.425,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14157,471.9,6418,marmoleria,216.7,323.4,0.578,0.836,gestacion,carril_derecho,0.53
2T — TM Olimpia a Fin 2T,2T,14175,472.5,6418,marmoleria,221.5,308.1,0.594,0.79,gestacion,carril_derecho,0.67
2T — TM Olimpia a Fin 2T,2T,14178,472.6,6420,marmoleria,58.5,194.8,0.157,0.331,defensa,carril_central,0.56
2T — TM Olimpia a Fin 2T,2T,14178,472.6,6418,marmoleria,221.9,308.4,0.595,0.791,gestacion,carril_derecho,0.6
2T — TM Olimpia a Fin 2T,2T,14181,472.7,6418,marmoleria,221.7,308.9,0.594,0.793,gestacion,carril_derecho,0.7
2T — TM Olimpia a Fin 2T,2T,14184,472.8,6418,marmoleria,222.2,309.4,0.596,0.795,gestacion,carril_derecho,0.67
2T — TM Olimpia a Fin 2T,2T,14184,472.8,6420,marmoleria,41.6,198.0,0.112,0.344,defensa,carril_central,0.71
2T — TM Olimpia a Fin 2T,2T,14187,472.9,6418,marmoleria,222.4,310.0,0.596,0.798,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14187,472.9,6420,marmoleria,29.4,199.8,0.079,0.351,defensa,carril_central,0.7
2T — TM Olimpia a Fin 2T,2T,14190,473.0,6418,marmoleria,223.0,309.9,0.585,0.802,gestacion,carril_derecho,0.46
2T — TM Olimpia a Fin 2T,2T,14193,473.1,6418,marmoleria,222.7,310.2,0.585,0.803,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14205,473.5,6418,marmoleria,224.2,308.9,0.588,0.798,gestacion,carril_derecho,0.67
2T — TM Olimpia a Fin 2T,2T,14208,473.6,6418,marmoleria,224.8,308.7,0.59,0.797,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14211,473.7,6418,marmoleria,224.9,310.1,0.59,0.803,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14214,473.8,6418,marmoleria,224.2,309.2,0.589,0.799,gestacion,carril_derecho,0.57
2T — TM Olimpia a Fin 2T,2T,14217,473.9,6418,marmoleria,223.7,309.2,0.587,0.799,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14220,474.0,6418,marmoleria,223.6,309.0,0.59,0.797,gestacion,carril_derecho,0.58
2T — TM Olimpia a Fin 2T,2T,14223,474.1,6418,marmoleria,223.7,309.0,0.59,0.797,gestacion,carril_derecho,0.59
2T — TM Olimpia a Fin 2T,2T,14226,474.2,6418,marmoleria,223.8,309.3,0.59,0.798,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14229,474.3,6418,marmoleria,223.9,309.3,0.591,0.798,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14232,474.4,6418,marmoleria,223.9,309.7,0.591,0.8,gestacion,carril_derecho,0.64
2T — TM Olimpia a Fin 2T,2T,14235,474.5,6418,marmoleria,223.8,309.3,0.59,0.798,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14238,474.6,6418,marmoleria,224.2,309.2,0.592,0.798,gestacion,carril_derecho,0.52
2T — TM Olimpia a Fin 2T,2T,14241,474.7,6418,marmoleria,224.4,309.3,0.592,0.798,gestacion,carril_derecho,0.52
2T — TM Olimpia a Fin 2T,2T,14244,474.8,6418,marmoleria,224.2,309.8,0.592,0.8,gestacion,carril_derecho,0.5
2T — TM Olimpia a Fin 2T,2T,14247,474.9,6410,marmoleria,360.6,232.8,0.951,0.493,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14247,474.9,6418,marmoleria,223.8,309.4,0.591,0.798,gestacion,carril_derecho,0.57
2T — TM Olimpia a Fin 2T,2T,14250,475.0,6410,marmoleria,361.3,232.6,0.931,0.493,definicion,carril_central,0.88
2T — TM Olimpia a Fin 2T,2T,14250,475.0,6418,marmoleria,223.6,309.4,0.576,0.798,gestacion,carril_derecho,0.6
2T — TM Olimpia a Fin 2T,2T,14253,475.1,6410,marmoleria,361.8,232.2,0.932,0.491,definicion,carril_central,0.87
2T — TM Olimpia a Fin 2T,2T,14253,475.1,6418,marmoleria,223.5,309.7,0.576,0.8,gestacion,carril_derecho,0.64
2T — TM Olimpia a Fin 2T,2T,14256,475.2,6410,marmoleria,361.8,231.9,0.932,0.49,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14256,475.2,6418,marmoleria,222.9,309.9,0.574,0.8,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14259,475.3,6410,marmoleria,361.2,231.5,0.931,0.488,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14259,475.3,6418,marmoleria,222.9,309.9,0.574,0.8,gestacion,carril_derecho,0.64
2T — TM Olimpia a Fin 2T,2T,14262,475.4,6410,marmoleria,360.7,230.8,0.93,0.485,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14262,475.4,6418,marmoleria,223.1,309.8,0.575,0.8,gestacion,carril_derecho,0.58
2T — TM Olimpia a Fin 2T,2T,14265,475.5,6410,marmoleria,360.0,230.4,0.928,0.484,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14265,475.5,6418,marmoleria,223.4,309.7,0.576,0.8,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14268,475.6,6410,marmoleria,360.4,230.4,0.929,0.484,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14268,475.6,6418,marmoleria,224.6,307.9,0.579,0.792,gestacion,carril_derecho,0.54
2T — TM Olimpia a Fin 2T,2T,14268,475.6,6428,olimpia,267.1,175.0,0.688,0.263,definicion,carril_izquierdo,0.75
2T — TM Olimpia a Fin 2T,2T,14271,475.7,6410,marmoleria,360.6,229.5,0.929,0.48,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14271,475.7,6418,marmoleria,223.6,312.0,0.576,0.809,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14271,475.7,6428,olimpia,266.2,175.0,0.686,0.263,definicion,carril_izquierdo,0.79
2T — TM Olimpia a Fin 2T,2T,14274,475.8,6410,marmoleria,360.3,228.8,0.929,0.477,definicion,carril_central,0.85
2T — TM Olimpia a Fin 2T,2T,14274,475.8,6418,marmoleria,223.1,311.8,0.575,0.808,gestacion,carril_derecho,0.66
2T — TM Olimpia a Fin 2T,2T,14274,475.8,6428,olimpia,265.4,174.1,0.684,0.259,definicion,carril_izquierdo,0.79
2T — TM Olimpia a Fin 2T,2T,14277,475.9,6410,marmoleria,359.0,228.2,0.925,0.475,definicion,carril_central,0.81
2T — TM Olimpia a Fin 2T,2T,14277,475.9,6418,marmoleria,221.7,311.8,0.571,0.808,gestacion,carril_derecho,0.66
2T — TM Olimpia a Fin 2T,2T,14277,475.9,6428,olimpia,263.3,173.1,0.679,0.256,definicion,carril_izquierdo,0.68
2T — TM Olimpia a Fin 2T,2T,14280,476.0,6410,marmoleria,358.6,227.9,0.946,0.48,definicion,carril_central,0.82
2T — TM Olimpia a Fin 2T,2T,14280,476.0,6418,marmoleria,221.4,312.0,0.584,0.811,gestacion,carril_derecho,0.68
2T — TM Olimpia a Fin 2T,2T,14283,476.1,6410,marmoleria,358.5,228.1,0.946,0.481,definicion,carril_central,0.81
2T — TM Olimpia a Fin 2T,2T,14283,476.1,6418,marmoleria,221.4,313.0,0.584,0.815,gestacion,carril_derecho,0.72
2T — TM Olimpia a Fin 2T,2T,14286,476.2,6410,marmoleria,358.6,227.7,0.946,0.479,definicion,carril_central,0.81
2T — TM Olimpia a Fin 2T,2T,14286,476.2,6418,marmoleria,221.3,312.8,0.584,0.814,gestacion,carril_derecho,0.73
2T — TM Olimpia a Fin 2T,2T,14289,476.3,6418,marmoleria,221.2,312.6,0.584,0.813,gestacion,carril_derecho,0.72
2T — TM Olimpia a Fin 2T,2T,14292,476.4,6418,marmoleria,221.2,312.3,0.584,0.812,gestacion,carril_derecho,0.73
2T — TM Olimpia a Fin 2T,2T,14295,476.5,6410,marmoleria,358.5,227.6,0.946,0.479,definicion,carril_central,0.83
2T — TM Olimpia a Fin 2T,2T,14295,476.5,6418,marmoleria,221.3,312.4,0.584,0.813,gestacion,carril_derecho,0.73
2T — TM Olimpia a Fin 2T,2T,14298,476.6,6418,marmoleria,221.3,312.2,0.584,0.812,gestacion,carril_derecho,0.72
2T — TM Olimpia a Fin 2T,2T,14301,476.7,6410,marmoleria,358.5,228.2,0.946,0.481,definicion,carril_central,0.83
2T — TM Olimpia a Fin 2T,2T,14301,476.7,6418,marmoleria,221.1,313.6,0.583,0.817,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14304,476.8,6410,marmoleria,358.5,228.2,0.946,0.481,definicion,carril_central,0.82
2T — TM Olimpia a Fin 2T,2T,14304,476.8,6418,marmoleria,221.0,313.8,0.583,0.818,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14307,476.9,6410,marmoleria,358.6,228.5,0.946,0.482,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14307,476.9,6418,marmoleria,221.0,313.8,0.583,0.818,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14310,477.0,6418,marmoleria,221.0,313.9,0.583,0.798,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14313,477.1,6418,marmoleria,221.1,314.0,0.583,0.798,gestacion,carril_derecho,0.64
2T — TM Olimpia a Fin 2T,2T,14316,477.2,6418,marmoleria,221.1,314.1,0.583,0.799,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14319,477.3,6418,marmoleria,221.0,314.1,0.583,0.799,gestacion,carril_derecho,0.6
2T — TM Olimpia a Fin 2T,2T,14322,477.4,6418,marmoleria,221.0,314.2,0.583,0.799,gestacion,carril_derecho,0.58
2T — TM Olimpia a Fin 2T,2T,14325,477.5,6418,marmoleria,221.0,314.0,0.583,0.798,gestacion,carril_derecho,0.58
2T — TM Olimpia a Fin 2T,2T,14328,477.6,6418,marmoleria,221.3,318.6,0.584,0.819,gestacion,carril_derecho,0.58
2T — TM Olimpia a Fin 2T,2T,14331,477.7,6418,marmoleria,221.3,319.7,0.584,0.823,gestacion,carril_derecho,0.57
2T — TM Olimpia a Fin 2T,2T,14334,477.8,6418,marmoleria,221.4,319.9,0.584,0.824,gestacion,carril_derecho,0.58
2T — TM Olimpia a Fin 2T,2T,14337,477.9,6418,marmoleria,221.4,319.7,0.584,0.823,gestacion,carril_derecho,0.68
2T — TM Olimpia a Fin 2T,2T,14340,478.0,6418,marmoleria,221.4,319.6,0.584,0.842,gestacion,carril_derecho,0.71
2T — TM Olimpia a Fin 2T,2T,14343,478.1,6418,marmoleria,221.3,319.6,0.584,0.842,gestacion,carril_derecho,0.65
2T — TM Olimpia a Fin 2T,2T,14346,478.2,6418,marmoleria,221.3,319.8,0.584,0.843,gestacion,carril_derecho,0.51
2T — TM Olimpia a Fin 2T,2T,14349,478.3,6418,marmoleria,221.4,319.5,0.584,0.842,gestacion,carril_derecho,0.6
2T — TM Olimpia a Fin 2T,2T,14352,478.4,6418,marmoleria,221.5,319.7,0.584,0.842,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14355,478.5,6418,marmoleria,221.2,319.7,0.584,0.843,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14358,478.6,6418,marmoleria,221.2,319.7,0.584,0.843,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14361,478.7,6418,marmoleria,221.2,319.8,0.584,0.843,gestacion,carril_derecho,0.6
2T — TM Olimpia a Fin 2T,2T,14364,478.8,6418,marmoleria,221.3,319.9,0.584,0.843,gestacion,carril_derecho,0.56
2T — TM Olimpia a Fin 2T,2T,14367,478.9,6418,marmoleria,221.5,320.4,0.584,0.845,gestacion,carril_derecho,0.54
2T — TM Olimpia a Fin 2T,2T,14370,479.0,6418,marmoleria,221.6,319.7,0.585,0.843,gestacion,carril_derecho,0.51
2T — TM Olimpia a Fin 2T,2T,14373,479.1,6418,marmoleria,221.5,319.5,0.584,0.842,gestacion,carril_derecho,0.54
2T — TM Olimpia a Fin 2T,2T,14376,479.2,6418,marmoleria,221.5,319.4,0.584,0.842,gestacion,carril_derecho,0.54
2T — TM Olimpia a Fin 2T,2T,14379,479.3,6418,marmoleria,221.5,319.5,0.584,0.842,gestacion,carril_derecho,0.54
2T — TM Olimpia a Fin 2T,2T,14382,479.4,6418,marmoleria,221.5,319.5,0.584,0.842,gestacion,carril_derecho,0.52
2T — TM Olimpia a Fin 2T,2T,14385,479.5,6418,marmoleria,221.5,319.4,0.584,0.842,gestacion,carril_derecho,0.54
2T — TM Olimpia a Fin 2T,2T,14388,479.6,6418,marmoleria,221.4,319.3,0.584,0.841,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14391,479.7,6410,marmoleria,348.9,226.1,0.92,0.477,definicion,carril_central,0.83
2T — TM Olimpia a Fin 2T,2T,14391,479.7,6418,marmoleria,221.5,319.2,0.584,0.841,gestacion,carril_derecho,0.59
2T — TM Olimpia a Fin 2T,2T,14394,479.8,6410,marmoleria,348.2,226.1,0.919,0.477,definicion,carril_central,0.77
2T — TM Olimpia a Fin 2T,2T,14394,479.8,6418,marmoleria,221.5,319.1,0.584,0.84,gestacion,carril_derecho,0.57
2T — TM Olimpia a Fin 2T,2T,14397,479.9,6410,marmoleria,348.1,226.1,0.918,0.477,definicion,carril_central,0.77
2T — TM Olimpia a Fin 2T,2T,14397,479.9,6418,marmoleria,221.5,319.1,0.584,0.84,gestacion,carril_derecho,0.55
2T — TM Olimpia a Fin 2T,2T,14400,480.0,6418,marmoleria,221.7,319.0,0.585,0.84,gestacion,carril_derecho,0.59
2T — TM Olimpia a Fin 2T,2T,14403,480.1,6418,marmoleria,221.8,319.0,0.585,0.84,gestacion,carril_derecho,0.59
2T — TM Olimpia a Fin 2T,2T,14406,480.2,6418,marmoleria,221.8,318.8,0.585,0.839,gestacion,carril_derecho,0.64
2T — TM Olimpia a Fin 2T,2T,14409,480.3,6418,marmoleria,221.8,318.7,0.585,0.839,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14412,480.4,6418,marmoleria,221.6,319.1,0.585,0.84,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14415,480.5,6418,marmoleria,221.6,319.0,0.585,0.84,gestacion,carril_derecho,0.56
2T — TM Olimpia a Fin 2T,2T,14415,480.5,6431,olimpia,205.1,131.3,0.541,0.107,gestacion,carril_izquierdo,0.76
2T — TM Olimpia a Fin 2T,2T,14418,480.6,6418,marmoleria,221.7,319.2,0.585,0.841,gestacion,carril_derecho,0.54
2T — TM Olimpia a Fin 2T,2T,14418,480.6,6431,olimpia,205.2,131.5,0.541,0.107,gestacion,carril_izquierdo,0.75
2T — TM Olimpia a Fin 2T,2T,14421,480.7,6418,marmoleria,221.6,319.5,0.585,0.842,gestacion,carril_derecho,0.52
2T — TM Olimpia a Fin 2T,2T,14424,480.8,6418,marmoleria,221.6,319.2,0.585,0.84,gestacion,carril_derecho,0.58
2T — TM Olimpia a Fin 2T,2T,14427,480.9,6418,marmoleria,221.6,318.9,0.585,0.839,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14427,480.9,6429,marmoleria,219.5,130.4,0.579,0.103,gestacion,carril_izquierdo,0.55
2T — TM Olimpia a Fin 2T,2T,14430,481.0,6418,marmoleria,221.6,319.0,0.585,0.84,gestacion,carril_derecho,0.65
2T — TM Olimpia a Fin 2T,2T,14430,481.0,6429,marmoleria,219.1,130.1,0.578,0.102,gestacion,carril_izquierdo,0.54
2T — TM Olimpia a Fin 2T,2T,14433,481.1,6418,marmoleria,221.6,319.0,0.585,0.84,gestacion,carril_derecho,0.62
2T — TM Olimpia a Fin 2T,2T,14436,481.2,6418,marmoleria,222.1,319.4,0.586,0.841,gestacion,carril_derecho,0.69
2T — TM Olimpia a Fin 2T,2T,14439,481.3,6418,marmoleria,221.7,319.6,0.585,0.842,gestacion,carril_derecho,0.73
2T — TM Olimpia a Fin 2T,2T,14442,481.4,6418,marmoleria,221.5,320.3,0.584,0.845,gestacion,carril_derecho,0.47
2T — TM Olimpia a Fin 2T,2T,14463,482.1,6410,marmoleria,357.7,225.4,0.954,0.476,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14466,482.2,6410,marmoleria,357.9,225.4,0.954,0.476,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14469,482.3,6410,marmoleria,358.0,225.4,0.955,0.476,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14472,482.4,6410,marmoleria,358.0,225.4,0.955,0.476,definicion,carril_central,0.86
2T — TM Olimpia a Fin 2T,2T,14475,482.5,6410,marmoleria,357.9,225.5,0.954,0.477,definicion,carril_central,0.87
2T — TM Olimpia a Fin 2T,2T,14475,482.5,6431,olimpia,198.3,132.0,0.529,0.113,gestacion,carril_izquierdo,0.54
2T — TM Olimpia a Fin 2T,2T,14478,482.6,6418,marmoleria,221.5,309.5,0.591,0.804,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14481,482.7,6418,marmoleria,221.4,309.1,0.59,0.802,gestacion,carril_derecho,0.58
2T — TM Olimpia a Fin 2T,2T,14484,482.8,6418,marmoleria,221.3,309.1,0.59,0.802,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14487,482.9,6418,marmoleria,221.4,307.4,0.59,0.795,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14487,482.9,6431,olimpia,197.1,132.0,0.526,0.113,gestacion,carril_izquierdo,0.51
2T — TM Olimpia a Fin 2T,2T,14490,483.0,6418,marmoleria,221.5,309.0,0.587,0.804,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14490,483.0,6431,olimpia,196.7,132.2,0.522,0.124,gestacion,carril_izquierdo,0.76
2T — TM Olimpia a Fin 2T,2T,14493,483.1,6410,marmoleria,358.2,225.3,0.95,0.482,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14493,483.1,6418,marmoleria,221.6,311.0,0.588,0.811,gestacion,carril_derecho,0.59
2T — TM Olimpia a Fin 2T,2T,14493,483.1,6431,olimpia,196.2,132.1,0.521,0.123,gestacion,carril_izquierdo,0.75
2T — TM Olimpia a Fin 2T,2T,14496,483.2,6410,marmoleria,358.0,225.3,0.95,0.482,definicion,carril_central,0.83
2T — TM Olimpia a Fin 2T,2T,14496,483.2,6418,marmoleria,221.7,310.3,0.588,0.809,gestacion,carril_derecho,0.48
2T — TM Olimpia a Fin 2T,2T,14496,483.2,6431,olimpia,195.1,131.9,0.518,0.123,gestacion,carril_izquierdo,0.69
2T — TM Olimpia a Fin 2T,2T,14499,483.3,6410,marmoleria,358.0,225.4,0.95,0.482,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14499,483.3,6418,marmoleria,221.7,309.4,0.588,0.805,gestacion,carril_derecho,0.47
2T — TM Olimpia a Fin 2T,2T,14499,483.3,6431,olimpia,194.2,132.6,0.515,0.125,gestacion,carril_izquierdo,0.71
2T — TM Olimpia a Fin 2T,2T,14502,483.4,6410,marmoleria,358.0,225.5,0.95,0.483,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14502,483.4,6418,marmoleria,221.6,308.9,0.588,0.803,gestacion,carril_derecho,0.47
2T — TM Olimpia a Fin 2T,2T,14502,483.4,6431,olimpia,193.2,132.7,0.513,0.126,gestacion,carril_izquierdo,0.74
2T — TM Olimpia a Fin 2T,2T,14502,483.4,6441,marmoleria,52.9,177.0,0.14,0.296,defensa,carril_izquierdo,0.66
2T — TM Olimpia a Fin 2T,2T,14505,483.5,6410,marmoleria,358.0,225.7,0.95,0.483,definicion,carril_central,0.85
2T — TM Olimpia a Fin 2T,2T,14505,483.5,6418,marmoleria,221.5,308.6,0.588,0.802,gestacion,carril_derecho,0.5
2T — TM Olimpia a Fin 2T,2T,14505,483.5,6431,olimpia,192.9,133.5,0.512,0.129,gestacion,carril_izquierdo,0.72
2T — TM Olimpia a Fin 2T,2T,14508,483.6,6410,marmoleria,358.0,225.7,0.95,0.483,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14508,483.6,6418,marmoleria,221.5,308.6,0.588,0.802,gestacion,carril_derecho,0.53
2T — TM Olimpia a Fin 2T,2T,14508,483.6,6431,olimpia,192.7,133.6,0.511,0.129,gestacion,carril_izquierdo,0.73
2T — TM Olimpia a Fin 2T,2T,14511,483.7,6410,marmoleria,358.0,225.8,0.95,0.484,definicion,carril_central,0.83
2T — TM Olimpia a Fin 2T,2T,14511,483.7,6418,marmoleria,221.4,309.1,0.587,0.804,gestacion,carril_derecho,0.56
2T — TM Olimpia a Fin 2T,2T,14511,483.7,6431,olimpia,192.5,133.4,0.511,0.129,gestacion,carril_izquierdo,0.73
2T — TM Olimpia a Fin 2T,2T,14514,483.8,6410,marmoleria,358.1,225.5,0.95,0.483,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14514,483.8,6418,marmoleria,221.3,309.3,0.587,0.805,gestacion,carril_derecho,0.57
2T — TM Olimpia a Fin 2T,2T,14514,483.8,6431,olimpia,192.5,133.2,0.511,0.128,gestacion,carril_izquierdo,0.72
2T — TM Olimpia a Fin 2T,2T,14517,483.9,6410,marmoleria,357.9,225.9,0.949,0.484,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14517,483.9,6418,marmoleria,221.3,308.9,0.587,0.804,gestacion,carril_derecho,0.6
2T — TM Olimpia a Fin 2T,2T,14517,483.9,6431,olimpia,192.3,133.1,0.51,0.127,gestacion,carril_izquierdo,0.74
2T — TM Olimpia a Fin 2T,2T,14520,484.0,6418,marmoleria,221.2,309.1,0.593,0.807,gestacion,carril_derecho,0.61
2T — TM Olimpia a Fin 2T,2T,14520,484.0,6431,olimpia,191.1,133.3,0.512,0.138,gestacion,carril_izquierdo,0.76
2T — TM Olimpia a Fin 2T,2T,14523,484.1,6418,marmoleria,221.4,308.6,0.594,0.804,gestacion,carril_derecho,0.6
2T — TM Olimpia a Fin 2T,2T,14523,484.1,6431,olimpia,190.4,133.3,0.51,0.138,gestacion,carril_izquierdo,0.78
2T — TM Olimpia a Fin 2T,2T,14526,484.2,6418,marmoleria,221.4,309.0,0.594,0.806,gestacion,carril_derecho,0.57
2T — TM Olimpia a Fin 2T,2T,14526,484.2,6431,olimpia,189.1,133.5,0.507,0.139,gestacion,carril_izquierdo,0.79
2T — TM Olimpia a Fin 2T,2T,14529,484.3,6418,marmoleria,221.4,308.2,0.594,0.803,gestacion,carril_derecho,0.55
2T — TM Olimpia a Fin 2T,2T,14529,484.3,6431,olimpia,188.6,133.7,0.506,0.139,gestacion,carril_izquierdo,0.79
2T — TM Olimpia a Fin 2T,2T,14532,484.4,6418,marmoleria,221.4,308.7,0.593,0.805,gestacion,carril_derecho,0.63
2T — TM Olimpia a Fin 2T,2T,14532,484.4,6431,olimpia,188.0,133.0,0.504,0.137,gestacion,carril_izquierdo,0.75
2T — TM Olimpia a Fin 2T,2T,14535,484.5,6418,marmoleria,221.3,308.6,0.593,0.805,gestacion,carril_derecho,0.59
2T — TM Olimpia a Fin 2T,2T,14535,484.5,6431,olimpia,187.7,133.2,0.503,0.138,gestacion,carril_izquierdo,0.58
2T — TM Olimpia a Fin 2T,2T,14538,484.6,6418,marmoleria,221.1,308.5,0.593,0.804,gestacion,carril_derecho,0.56
2T — TM Olimpia a Fin 2T,2T,14538,484.6,6431,olimpia,187.6,133.1,0.503,0.137,gestacion,carril_izquierdo,0.62
2T — TM Olimpia a Fin 2T,2T,14541,484.7,6418,marmoleria,220.9,308.4,0.592,0.804,gestacion,carril_derecho,0.51
2T — TM Olimpia a Fin 2T,2T,14541,484.7,6431,olimpia,187.5,133.2,0.503,0.138,gestacion,carril_izquierdo,0.6
2T — TM Olimpia a Fin 2T,2T,14544,484.8,6418,marmoleria,221.2,309.2,0.593,0.807,gestacion,carril_derecho,0.56
2T — TM Olimpia a Fin 2T,2T,14544,484.8,6431,olimpia,187.2,133.2,0.502,0.138,gestacion,carril_izquierdo,0.6
2T — TM Olimpia a Fin 2T,2T,14547,484.9,6418,marmoleria,221.0,309.2,0.593,0.807,gestacion,carril_derecho,0.48
2T — TM Olimpia a Fin 2T,2T,14550,485.0,6410,marmoleria,357.8,224.7,0.944,0.474,definicion,carril_central,0.84
2T — TM Olimpia a Fin 2T,2T,14550,485.0,6418,marmoleria,221.3,308.7,0.584,0.8,gestacion,carril_derecho,0.55
2T — TM Olimpia a Fin 2T,2T,14553,485.1,6418,marmoleria,221.3,312.4,0.584,0.815,gestacion,carril_derecho,0.64
2T — TM Olimpia a Fin 2T,2T,14553,485.1,6431,olimpia,182.4,140.0,0.481,0.144,gestacion,carril_izquierdo,0.73
2T — TM Olimpia a Fin 2T,2T,14556,485.2,6418,marmoleria,221.7,313.7,0.585,0.82,gestacion,carril_derecho,0.6
